"res","h3_address","lng","lat"
3,"834f71fffffffff",150.944,12.51
3,"834f72fffffffff",152.486,13.66
3,"834f73fffffffff",151.366,13.542
3,"834f74fffffffff",152.761,11.727
3,"834f75fffffffff",151.647,11.601
3,"834f76fffffffff",153.178,12.754
3,"834f80fffffffff",160.256,20.695
3,"834f81fffffffff",159.058,20.663
3,"834f82fffffffff",160.802,21.666
3,"834f83fffffffff",159.589,21.635
3,"834f84fffffffff",160.912,19.758
3,"834f85fffffffff",159.722,19.733
3,"834f86fffffffff",161.461,20.719
3,"834f88fffffffff",157.185,21.547
3,"834f89fffffffff",155.997,21.49
3,"834f8afffffffff",157.695,22.528
3,"834f8bfffffffff",156.49,22.472
3,"834f8cfffffffff",157.868,20.623
3,"834f8dfffffffff",156.688,20.575
3,"834f8efffffffff",158.382,21.595
3,"834f90fffffffff",162.599,22.666
3,"834f91fffffffff",161.362,22.645
3,"834f92fffffffff",163.188,23.65
3,"834f93fffffffff",161.935,23.632
3,"834f94fffffffff",163.249,21.702
3,"834f95fffffffff",162.023,21.688
3,"834f96fffffffff",163.841,22.677
3,"834f98fffffffff",159.449,23.566
3,"834f99fffffffff",158.218,23.519
3,"834f9afffffffff",160.002,24.563
3,"834f9bfffffffff",158.754,24.517
3,"834f9cfffffffff",160.132,22.615
3,"834f9dfffffffff",158.909,22.576
3,"834f9efffffffff",160.689,23.604
3,"834fa0fffffffff",161.017,17.882
3,"834fa1fffffffff",159.851,17.863
3,"834fa2fffffffff",161.556,18.824
3,"834fa3fffffffff",160.375,18.806
3,"834fa4fffffffff",161.647,16.964
3,"834fa5fffffffff",160.49,16.951
3,"834fa6fffffffff",162.188,17.894
3,"834fa8fffffffff",158.035,18.747
3,"834fa9fffffffff",156.877,18.708
3,"834faafffffffff",158.541,19.7
3,"834fabfffffffff",157.367,19.66
3,"834facfffffffff",158.692,17.838
3,"834fadfffffffff",157.541,17.805
3,"834faefffffffff",159.201,18.78
3,"834fb0fffffffff",163.308,19.784
3,"834fb1fffffffff",162.107,19.775
3,"834fb2fffffffff",163.888,20.742
3,"834fb3fffffffff",162.672,20.734
3,"834fb4fffffffff",163.933,18.838
3,"834fb5fffffffff",162.742,18.835
3,"834fb6fffffffff",164.514,19.785
3,"835000fffffffff",-130.357,20.143
3,"835001fffffffff",-131.376,20.621
3,"835002fffffffff",-129.457,20.762
3,"835003fffffffff",-130.478,21.24
3,"835004fffffffff",-130.237,19.046
3,"835005fffffffff",-131.25,19.52
3,"835006fffffffff",-129.344,19.659
3,"835008fffffffff",-132.547,22.199
3,"835009fffffffff",-133.606,22.676
3,"83500afffffffff",-131.634,22.813
3,"83500bfffffffff",-132.684,23.296
3,"83500cfffffffff",-132.412,21.098
3,"83500dfffffffff",-133.464,21.572
3,"83500efffffffff",-131.504,21.719
3,"835010fffffffff",-127.501,20.889
3,"835011fffffffff",-128.538,21.383
3,"835012fffffffff",-126.552,21.507
3,"835013fffffffff",-127.601,22.007
3,"835014fffffffff",-127.403,19.773
3,"835015fffffffff",-128.432,20.273
3,"835016fffffffff",-126.461,20.384
3,"835018fffffffff",-129.689,22.973
3,"835019fffffffff",-130.727,23.439
3,"83501afffffffff",-128.757,23.61
3,"83501bfffffffff",-129.808,24.081
3,"83501cfffffffff",-129.572,21.867
3,"83501dfffffffff",-130.602,22.339
3,"83501efffffffff",-128.647,22.496
3,"835020fffffffff",-131.001,17.31
3,"835021fffffffff",-132.017,17.774
3,"835022fffffffff",-130.119,17.947
3,"835023fffffffff",-131.125,18.416
3,"835024fffffffff",-130.879,16.204
3,"835025fffffffff",-131.888,16.662
3,"835026fffffffff",-130.002,16.847
3,"835028fffffffff",-133.185,19.352
3,"835029fffffffff",-134.239,19.817
3,"83502afffffffff",-132.279,19.992
3,"83502bfffffffff",-133.324,20.464
3,"83502cfffffffff",-133.048,18.237
3,"83502dfffffffff",-134.094,18.699
3,"83502efffffffff",-132.147,18.884
3,"835030fffffffff",-128.224,18.061
3,"835031fffffffff",-129.233,18.56
3,"835032fffffffff",-127.307,18.661
3,"835033fffffffff",-128.327,19.165
3,"835034fffffffff",-128.123,16.961
3,"835035fffffffff",-129.123,17.465
3,"835036fffffffff",-127.213,17.552
3,"835040fffffffff",-137.826,23.436
3,"835041fffffffff",-138.953,23.89
3,"835042fffffffff",-136.877,24.086
3,"835043fffffffff",-137.997,24.546
3,"835044fffffffff",-137.657,22.32
3,"835045fffffffff",-138.776,22.773
3,"835046fffffffff",-136.713,22.977
3,"835048fffffffff",-140.279,25.448
3,"835049fffffffff",-141.438,25.887
3,"83504afffffffff",-139.312,26.103
3,"83504bfffffffff",-140.467,26.549
3,"83504cfffffffff",-140.092,24.338
3,"83504dfffffffff",-141.245,24.779
3,"83504efffffffff",-139.131,25
3,"835050fffffffff",-134.832,24.251
3,"835051fffffffff",-135.93,24.723
3,"835052fffffffff",-133.895,24.868
3,"835053fffffffff",-134.985,25.346
3,"835054fffffffff",-134.681,23.15
3,"835055fffffffff",-135.772,23.621
3,"835056fffffffff",-133.75,23.775
3,"835058fffffffff",-137.211,26.284
3,"835059fffffffff",-138.346,26.744
3,"83505afffffffff",-136.252,26.905
3,"83505bfffffffff",-137.38,27.372
3,"83505cfffffffff",-137.043,25.189
3,"83505dfffffffff",-138.171,25.649
3,"83505efffffffff",-136.09,25.818
3,"835060fffffffff",-138.428,20.522
3,"835061fffffffff",-139.546,20.969
3,"835062fffffffff",-137.489,21.198
3,"835063fffffffff",-138.601,21.65
3,"835064fffffffff",-138.257,19.39
3,"835065fffffffff",-139.368,19.835
3,"835066fffffffff",-137.324,20.071
3,"835068fffffffff",-140.864,22.539
3,"835069fffffffff",-142.013,22.975
3,"83506afffffffff",-139.908,23.221
3,"83506bfffffffff",-141.053,23.663
3,"83506cfffffffff",-140.676,21.41
3,"83506dfffffffff",-141.818,21.846
3,"83506efffffffff",-139.726,22.098
3,"835070fffffffff",-135.46,21.399
3,"835071fffffffff",-136.551,21.861
3,"835072fffffffff",-134.532,22.044
3,"835073fffffffff",-135.615,22.512
3,"835074fffffffff",-135.307,20.281
3,"835075fffffffff",-136.391,20.741
3,"835076fffffffff",-134.384,20.933
3,"835080fffffffff",-123.661,24.511
3,"835081fffffffff",-124.752,25.024
3,"835082fffffffff",-122.629,25.134
3,"835083fffffffff",-123.73,25.655
3,"835084fffffffff",-123.593,23.366
3,"835085fffffffff",-124.674,23.885
3,"835086fffffffff",-122.57,23.985
3,"835088fffffffff",-125.931,26.658
3,"835089fffffffff",-127.029,27.139
3,"83508afffffffff",-124.912,27.3
3,"83508bfffffffff",-126.022,27.788
3,"83508cfffffffff",-125.842,25.526
3,"83508dfffffffff",-126.93,26.014
3,"83508efffffffff",-124.831,26.163
3,"835090fffffffff",-120.469,25.215
3,"835091fffffffff",-121.578,25.756
3,"835092fffffffff",-119.391,25.825
3,"835093fffffffff",-120.509,26.374
3,"835094fffffffff",-120.429,24.056
3,"835095fffffffff",-121.528,24.601
3,"835096fffffffff",-119.362,24.663
3,"835098fffffffff",-122.75,27.432
3,"835099fffffffff",-123.872,27.94
3,"83509afffffffff",-121.681,28.061
3,"83509bfffffffff",-122.813,28.577
3,"83509cfffffffff",-122.689,26.284
3,"83509dfffffffff",-123.801,26.799
3,"83509efffffffff",-121.629,26.909
3,"8350a0fffffffff",-124.523,21.609
3,"8350a1fffffffff",-125.584,22.127
3,"8350a2fffffffff",-123.526,22.222
3,"8350a3fffffffff",-124.598,22.746
3,"8350a4fffffffff",-124.449,20.474
3,"8350a5fffffffff",-125.501,20.996
3,"8350a6fffffffff",-123.461,21.081
3,"8350a8fffffffff",-126.738,23.76
3,"8350a9fffffffff",-127.805,24.248
3,"8350aafffffffff",-125.755,24.392
3,"8350abfffffffff",-126.833,24.887
3,"8350acfffffffff",-126.644,22.633
3,"8350adfffffffff",-127.702,23.127
3,"8350aefffffffff",-125.669,23.259
3,"8350b0fffffffff",-121.431,22.293
3,"8350b1fffffffff",-122.512,22.835
3,"8350b2fffffffff",-120.39,22.898
3,"8350b3fffffffff",-121.479,23.447
3,"8350b4fffffffff",-121.384,21.142
3,"8350b5fffffffff",-122.455,21.687
3,"8350b6fffffffff",-120.352,21.741
3,"8350c0fffffffff",-131.251,27.833
3,"8350c1fffffffff",-132.32,28.254
3,"8350c2fffffffff",-130.305,28.501
3,"8350c3fffffffff",-131.388,28.926
3,"8350c4fffffffff",-131.117,26.737
3,"8350c5fffffffff",-132.176,27.166
3,"8350c6fffffffff",-130.178,27.399
3,"8350c8fffffffff",-133.537,29.735
3,"8350c9fffffffff",-134.648,30.219
3,"8350cafffffffff",-132.614,30.418
3,"8350cbfffffffff",-133.694,30.805
3,"8350ccfffffffff",-133.39,28.682
3,"8350cdfffffffff",-134.494,29.166
3,"8350cefffffffff",-132.466,29.338
3,"8350d0fffffffff",-128.236,28.722
3,"8350d1fffffffff",-129.337,29.168
3,"8350d2fffffffff",-127.233,29.383
3,"8350d3fffffffff",-128.348,29.834
3,"8350d4fffffffff",-128.125,27.607
3,"8350d5fffffffff",-129.217,28.061
3,"8350d6fffffffff",-127.13,28.262
3,"8350d8fffffffff",-130.567,30.693
3,"8350d9fffffffff",-131.669,31.101
3,"8350dafffffffff",-129.585,31.37
3,"8350dbfffffffff",-130.702,31.783
3,"8350dcfffffffff",-130.435,29.599
3,"8350ddfffffffff",-131.527,30.016
3,"8350defffffffff",-129.46,30.271
3,"8350e0fffffffff",-131.897,24.984
3,"8350e1fffffffff",-132.961,25.472
3,"8350e2fffffffff",-130.985,25.638
3,"8350e3fffffffff",-132.035,26.076
3,"8350e4fffffffff",-131.765,23.901
3,"8350e5fffffffff",-132.822,24.387
3,"8350e6fffffffff",-130.855,24.539
3,"8350e8fffffffff",-134.191,27.034
3,"8350e9fffffffff",-135.296,27.512
3,"8350eafffffffff",-133.246,27.62
3,"8350ebfffffffff",-134.341,28.104
3,"8350ecfffffffff",-134.042,25.955
3,"8350edfffffffff",-135.139,26.433
3,"8350eefffffffff",-133.103,26.55
3,"8350f0fffffffff",-128.983,25.838
3,"8350f1fffffffff",-130.052,26.294
3,"8350f2fffffffff",-128.016,26.489
3,"8350f3fffffffff",-129.099,26.951
3,"8350f4fffffffff",-128.869,24.724
3,"8350f5fffffffff",-129.929,25.188
3,"8350f6fffffffff",-127.91,25.369
3,"835100fffffffff",-129.547,12.449
3,"835101fffffffff",-130.521,12.887
3,"835102fffffffff",-128.695,13.103
3,"835103fffffffff",-129.659,13.546
3,"835104fffffffff",-129.437,11.355
3,"835105fffffffff",-130.404,11.786
3,"835106fffffffff",-128.59,12.013
3,"835108fffffffff",-131.634,14.438
3,"835109fffffffff",-132.645,14.885
3,"83510afffffffff",-130.758,15.097
3,"83510bfffffffff",-131.76,15.55
3,"83510cfffffffff",-131.51,13.327
3,"83510dfffffffff",-132.514,13.769
3,"83510efffffffff",-130.639,13.991
3,"835110fffffffff",-126.85,13.177
3,"835111fffffffff",-127.829,13.697
3,"835112fffffffff",-125.949,13.734
3,"835113fffffffff",-126.939,14.26
3,"835114fffffffff",-126.763,12.101
3,"835115fffffffff",-127.735,12.623
3,"835116fffffffff",-125.869,12.649
3,"835118fffffffff",-128.91,15.289
3,"835119fffffffff",-129.886,15.746
3,"83511afffffffff",-128.024,15.867
3,"83511bfffffffff",-129.016,16.374
3,"83511cfffffffff",-128.802,14.195
3,"83511dfffffffff",-129.772,14.646
3,"83511efffffffff",-127.926,14.779
3,"835120fffffffff",-130.174,9.593
3,"835121fffffffff",-131.144,10.011
3,"835122fffffffff",-129.327,10.264
3,"835123fffffffff",-130.288,10.687
3,"835124fffffffff",-130.061,8.503
3,"835125fffffffff",-131.025,8.913
3,"835126fffffffff",-129.219,9.177
3,"835128fffffffff",-132.256,11.541
3,"835129fffffffff",-133.262,11.971
3,"83512afffffffff",-131.386,12.219
3,"83512bfffffffff",-132.384,12.654
3,"83512cfffffffff",-132.129,10.432
3,"83512dfffffffff",-133.129,10.855
3,"83512efffffffff",-131.264,11.113
3,"835130fffffffff",-127.549,10.501
3,"835131fffffffff",-128.485,10.926
3,"835132fffffffff",-126.678,11.034
3,"835133fffffffff",-127.641,11.558
3,"835134fffffffff",-127.452,9.426
3,"835135fffffffff",-128.382,9.843
3,"835136fffffffff",-126.593,9.976
3,"835140fffffffff",-136.679,15.537
3,"835141fffffffff",-137.756,15.976
3,"835142fffffffff",-135.768,16.227
3,"835143fffffffff",-136.838,16.673
3,"835144fffffffff",-136.523,14.4
3,"835145fffffffff",-137.592,14.836
3,"835146fffffffff",-135.617,15.095
3,"835148fffffffff",-139.017,17.557
3,"835149fffffffff",-140.126,17.994
3,"83514afffffffff",-138.088,18.254
3,"83514bfffffffff",-139.192,18.697
3,"83514cfffffffff",-138.845,16.414
3,"83514dfffffffff",-139.947,16.849
3,"83514efffffffff",-137.921,17.116
3,"835150fffffffff",-133.811,16.456
3,"835151fffffffff",-134.859,16.908
3,"835152fffffffff",-132.912,17.12
3,"835153fffffffff",-133.952,17.578
3,"835154fffffffff",-133.671,15.333
3,"835155fffffffff",-134.712,15.781
3,"835156fffffffff",-132.778,16.003
3,"835158fffffffff",-136.076,18.489
3,"835159fffffffff",-137.16,18.941
3,"83515afffffffff",-135.156,19.159
3,"83515bfffffffff",-136.233,19.617
3,"83515cfffffffff",-135.921,17.359
3,"83515dfffffffff",-136.998,17.808
3,"83515efffffffff",-135.007,18.034
3,"835160fffffffff",-137.27,12.558
3,"835161fffffffff",-138.339,12.984
3,"835162fffffffff",-136.368,13.265
3,"835163fffffffff",-137.43,13.696
3,"835164fffffffff",-137.112,11.422
3,"835165fffffffff",-138.174,11.843
3,"835166fffffffff",-136.214,12.131
3,"835168fffffffff",-139.594,14.556
3,"835169fffffffff",-140.694,14.983
3,"83516afffffffff",-138.675,15.271
3,"83516bfffffffff",-139.769,15.703
3,"83516cfffffffff",-139.42,13.409
3,"83516dfffffffff",-140.513,13.833
3,"83516efffffffff",-138.506,14.127
3,"835170fffffffff",-134.425,13.527
3,"835171fffffffff",-135.467,13.964
3,"835172fffffffff",-133.533,14.211
3,"835173fffffffff",-134.568,14.653
3,"835174fffffffff",-134.283,12.402
3,"835175fffffffff",-135.319,12.833
3,"835176fffffffff",-133.397,13.09
3,"835180fffffffff",-123.21,16.549
3,"835181fffffffff",-124.236,17.09
3,"835182fffffffff",-122.236,17.127
3,"835183fffffffff",-123.271,17.675
3,"835184fffffffff",-123.15,15.429
3,"835185fffffffff",-124.167,15.972
3,"835186fffffffff",-122.184,16
3,"835188fffffffff",-125.34,18.743
3,"835189fffffffff",-126.372,19.263
3,"83518afffffffff",-124.377,19.342
3,"83518bfffffffff",-125.42,19.868
3,"83518cfffffffff",-125.261,17.623
3,"83518dfffffffff",-126.285,18.146
3,"83518efffffffff",-124.306,18.213
3,"835190fffffffff",-120.206,17.145
3,"835191fffffffff",-121.247,17.707
3,"835192fffffffff",-119.193,17.719
3,"835193fffffffff",-120.241,18.287
3,"835194fffffffff",-120.171,16.009
3,"835195fffffffff",-121.203,16.572
3,"835196fffffffff",-119.166,16.576
3,"835198fffffffff",-122.344,19.399
3,"835199fffffffff",-123.396,19.941
3,"83519afffffffff",-121.337,19.993
3,"83519bfffffffff",-122.399,20.542
3,"83519cfffffffff",-122.29,18.261
3,"83519dfffffffff",-123.333,18.806
3,"83519efffffffff",-121.292,18.848
3,"8351a0fffffffff",-124.033,13.757
3,"8351a1fffffffff",-125.032,14.296
3,"8351a2fffffffff",-123.091,14.317
3,"8351a3fffffffff",-124.099,14.861
3,"8351a4fffffffff",-123.967,12.661
3,"8351a5fffffffff",-124.959,13.201
3,"8351a6fffffffff",-123.033,13.212
3,"8351a8fffffffff",-126.114,15.928
3,"8351a9fffffffff",-127.12,16.449
3,"8351aafffffffff",-125.183,16.508
3,"8351abfffffffff",-126.199,17.034
3,"8351acfffffffff",-126.031,14.827
3,"8351adfffffffff",-127.028,15.351
3,"8351aefffffffff",-125.107,15.398
3,"8351b0fffffffff",-121.117,14.322
3,"8351b1fffffffff",-122.133,14.879
3,"8351b2fffffffff",-120.136,14.88
3,"8351b3fffffffff",-121.159,15.443
3,"8351b4fffffffff",-121.075,13.208
3,"8351b5fffffffff",-122.082,13.765
3,"8351b6fffffffff",-120.102,13.758
3,"835200fffffffff",43.639,19.094
3,"835201fffffffff",44.716,18.925
3,"835202fffffffff",42.896,18.245
3,"835203fffffffff",43.975,18.085
3,"835204fffffffff",43.295,20.112
3,"835205fffffffff",44.388,19.937
3,"835206fffffffff",42.545,19.259
3,"835208fffffffff",46.083,17.755
3,"835209fffffffff",47.113,17.585
3,"83520afffffffff",45.351,16.93
3,"83520bfffffffff",46.383,16.77
3,"83520cfffffffff",45.777,18.752
3,"83520dfffffffff",46.82,18.575
3,"83520efffffffff",45.037,17.922
3,"835210fffffffff",41.064,17.538
3,"835211fffffffff",42.159,17.392
3,"835212fffffffff",40.332,16.672
3,"835213fffffffff",41.427,16.535
3,"835214fffffffff",40.692,18.551
3,"835215fffffffff",41.801,18.4
3,"835216fffffffff",39.954,17.68
3,"835218fffffffff",43.574,16.249
3,"835219fffffffff",44.624,16.101
3,"83521afffffffff",42.85,15.407
3,"83521bfffffffff",43.901,15.268
3,"83521cfffffffff",43.238,17.241
3,"83521dfffffffff",44.303,17.087
3,"83521efffffffff",42.508,16.394
3,"835220fffffffff",43.708,21.991
3,"835221fffffffff",44.813,21.8
3,"835222fffffffff",42.944,21.139
3,"835223fffffffff",44.051,20.959
3,"835224fffffffff",43.356,23.03
3,"835225fffffffff",44.477,22.835
3,"835226fffffffff",42.585,22.176
3,"835228fffffffff",46.215,20.586
3,"835229fffffffff",47.27,20.393
3,"83522afffffffff",45.463,19.758
3,"83522bfffffffff",46.521,19.576
3,"83522cfffffffff",45.901,21.606
3,"83522dfffffffff",46.971,21.407
3,"83522efffffffff",45.142,20.775
3,"835230fffffffff",41.062,20.447
3,"835231fffffffff",42.187,20.282
3,"835232fffffffff",40.311,19.575
3,"835233fffffffff",41.436,19.419
3,"835234fffffffff",40.68,21.484
3,"835235fffffffff",41.82,21.314
3,"835236fffffffff",39.922,20.607
3,"835240fffffffff",50.82,17.843
3,"835241fffffffff",51.775,17.655
3,"835242fffffffff",50.098,17.061
3,"835243fffffffff",51.058,16.882
3,"835244fffffffff",50.576,18.814
3,"835245fffffffff",51.545,18.618
3,"835246fffffffff",49.846,18.029
3,"835248fffffffff",52.926,16.521
3,"835249fffffffff",53.834,16.339
3,"83524afffffffff",52.222,15.761
3,"83524bfffffffff",53.135,15.588
3,"83524cfffffffff",52.713,17.465
3,"83524dfffffffff",53.633,17.275
3,"83524efffffffff",52.001,16.702
3,"835250fffffffff",48.397,16.441
3,"835251fffffffff",49.379,16.273
3,"835252fffffffff",47.678,15.639
3,"835253fffffffff",48.664,15.481
3,"835254fffffffff",48.125,17.413
3,"835255fffffffff",49.12,17.238
3,"835256fffffffff",47.399,16.606
3,"835258fffffffff",50.584,15.159
3,"835259fffffffff",51.519,14.996
3,"83525afffffffff",49.88,14.38
3,"83525bfffffffff",50.82,14.225
3,"83525cfffffffff",50.344,16.104
3,"83525dfffffffff",51.291,15.933
3,"83525efffffffff",49.633,15.32
3,"835260fffffffff",51.067,20.577
3,"835261fffffffff",52.044,20.363
3,"835262fffffffff",50.326,19.796
3,"835263fffffffff",51.309,19.593
3,"835264fffffffff",50.82,21.571
3,"835265fffffffff",51.811,21.35
3,"835266fffffffff",50.071,20.789
3,"835268fffffffff",53.217,19.18
3,"835269fffffffff",54.144,18.971
3,"83526afffffffff",52.495,18.421
3,"83526bfffffffff",53.427,18.222
3,"83526cfffffffff",53.002,20.148
3,"83526dfffffffff",53.941,19.931
3,"83526efffffffff",52.272,19.387
3,"835270fffffffff",48.584,19.2
3,"835271fffffffff",49.589,19.008
3,"835272fffffffff",47.846,18.396
3,"835273fffffffff",48.855,18.214
3,"835274fffffffff",48.307,20.197
3,"835275fffffffff",49.326,19.998
3,"835276fffffffff",47.561,19.389
3,"835280fffffffff",38.566,13.087
3,"835281fffffffff",39.646,12.979
3,"835282fffffffff",37.868,12.224
3,"835283fffffffff",38.946,12.124
3,"835284fffffffff",38.179,14.063
3,"835285fffffffff",39.272,13.951
3,"835286fffffffff",37.474,13.192
3,"835288fffffffff",41.066,11.914
3,"835289fffffffff",42.106,11.805
3,"83528afffffffff",40.371,11.074
3,"83528bfffffffff",41.412,10.972
3,"83528cfffffffff",40.713,12.868
3,"83528dfffffffff",41.766,12.754
3,"83528efffffffff",40.012,12.02
3,"835290fffffffff",36.088,11.453
3,"835291fffffffff",37.176,11.362
3,"835292fffffffff",35.405,10.586
3,"835293fffffffff",36.491,10.502
3,"835294fffffffff",35.676,12.416
3,"835295fffffffff",36.777,12.322
3,"835296fffffffff",34.989,11.54
3,"835298fffffffff",38.63,10.326
3,"835299fffffffff",39.682,10.234
3,"83529afffffffff",37.948,9.482
3,"83529bfffffffff",39,9.397
3,"83529cfffffffff",38.253,11.269
3,"83529dfffffffff",39.318,11.173
3,"83529efffffffff",37.566,10.416
3,"8352a0fffffffff",38.499,15.928
3,"8352a1fffffffff",39.608,15.804
3,"8352a2fffffffff",37.783,15.05
3,"8352a3fffffffff",38.89,14.934
3,"8352a4fffffffff",38.1,16.934
3,"8352a5fffffffff",39.223,16.805
3,"8352a6fffffffff",37.378,16.048
3,"8352a8fffffffff",41.065,14.69
3,"8352a9fffffffff",42.132,14.562
3,"8352aafffffffff",40.352,13.835
3,"8352abfffffffff",41.419,13.716
3,"8352acfffffffff",40.702,15.675
3,"8352adfffffffff",41.783,15.543
3,"8352aefffffffff",39.984,14.814
3,"8352b0fffffffff",35.956,14.276
3,"8352b1fffffffff",37.073,14.171
3,"8352b2fffffffff",35.257,13.39
3,"8352b3fffffffff",36.371,13.293
3,"8352b4fffffffff",35.532,15.27
3,"8352b5fffffffff",36.663,15.162
3,"8352b6fffffffff",34.828,14.376
3,"8352c0fffffffff",45.84,12.272
3,"8352c1fffffffff",46.821,12.147
3,"8352c2fffffffff",45.144,11.464
3,"8352c3fffffffff",46.128,11.347
3,"8352c4fffffffff",45.546,13.211
3,"8352c5fffffffff",46.54,13.079
3,"8352c6fffffffff",44.843,12.396
3,"8352c8fffffffff",48.05,11.108
3,"8352c9fffffffff",48.989,10.987
3,"8352cafffffffff",47.366,10.323
3,"8352cbfffffffff",48.308,10.21
3,"8352ccfffffffff",47.787,12.02
3,"8352cdfffffffff",48.738,11.892
3,"8352cefffffffff",47.097,11.228
3,"8352d0fffffffff",43.453,10.763
3,"8352d1fffffffff",44.453,10.655
3,"8352d2fffffffff",42.765,9.945
3,"8352d3fffffffff",43.766,9.845
3,"8352d4fffffffff",43.133,11.693
3,"8352d5fffffffff",44.146,11.58
3,"8352d6fffffffff",42.439,10.868
3,"8352d8fffffffff",45.727,9.641
3,"8352d9fffffffff",46.735,9.54
3,"8352dafffffffff",45.232,8.855
3,"8352dbfffffffff",46.249,8.758
3,"8352dcfffffffff",45.438,10.546
3,"8352ddfffffffff",46.41,10.435
3,"8352defffffffff",44.753,9.744
3,"8352e0fffffffff",45.959,14.98
3,"8352e1fffffffff",46.963,14.833
3,"8352e2fffffffff",45.245,14.162
3,"8352e3fffffffff",46.252,14.023
3,"8352e4fffffffff",45.658,15.949
3,"8352e5fffffffff",46.676,15.795
3,"8352e6fffffffff",44.938,15.125
3,"8352e8fffffffff",48.22,13.74
3,"8352e9fffffffff",49.179,13.596
3,"8352eafffffffff",47.519,12.945
3,"8352ebfffffffff",48.482,12.81
3,"8352ecfffffffff",47.952,14.684
3,"8352edfffffffff",48.924,14.532
3,"8352eefffffffff",47.244,13.883
3,"8352f0fffffffff",43.512,13.468
3,"8352f1fffffffff",44.536,13.341
3,"8352f2fffffffff",42.806,12.637
3,"8352f3fffffffff",43.832,12.518
3,"8352f4fffffffff",43.184,14.432
3,"8352f5fffffffff",44.222,14.298
3,"8352f6fffffffff",42.473,13.593
3,"835300fffffffff",41.06,26.392
3,"835301fffffffff",42.248,26.19
3,"835302fffffffff",40.266,25.52
3,"835303fffffffff",41.454,25.329
3,"835304fffffffff",40.655,27.46
3,"835305fffffffff",41.861,27.255
3,"835306fffffffff",39.854,26.586
3,"835308fffffffff",43.78,24.926
3,"835309fffffffff",44.916,24.715
3,"83530afffffffff",42.995,24.077
3,"83530bfffffffff",44.133,23.877
3,"83530cfffffffff",43.419,25.982
3,"83530dfffffffff",44.571,25.766
3,"83530efffffffff",42.626,25.131
3,"835310fffffffff",38.275,24.811
3,"835311fffffffff",39.479,24.639
3,"835312fffffffff",37.498,23.913
3,"835313fffffffff",38.701,23.75
3,"835314fffffffff",37.839,25.878
3,"835315fffffffff",39.06,25.703
3,"835316fffffffff",37.056,24.976
3,"835318fffffffff",41.061,23.403
3,"835319fffffffff",42.217,23.22
